Source,Target,Year,trade_value,ln_trade_value,Source Area,Target Area,Source Exchange Rate,Target Exchange Rate,Ex Rate Source / Target,Ex Rate Target / Source,Source Consumer Price Index,Target Consumer Price Index,exchange_rate ijt,Source GDP,Target GDP,level of output ijt
EUN,ARM,2010,0.007,-4.961845129926823,,29740.0,,373.66,,inf,,100.0,,,,
EUN,PER,2016,0.007,-4.961845129926823,,1285220.0,,3.38,,inf,,121.88,,,118.37,
EUN,STP,2018,0.007,-4.961845129926823,,960.0,,20.75,,inf,,185.09,,,169.56,
FIN,CHN,2021,0.007,-4.961845129926823,,,0.85,6.45,0.1317829457364341,7.588235294117648,115.13,129.37,6.752983917537024,121.41,,
FIN,NOR,2020,0.007,-4.961845129926823,338460.0,624499.0,0.88,9.42,0.09341825902335457,10.704545454545455,112.66,121.82,9.899639557618544,118.84,116.77,4.768992119341015
FRA,OMN,2013,0.007,-4.961845129926823,549087.0,309500.0,0.75,0.38,1.9736842105263157,0.5066666666666667,105.01,108.23,0.4915925960146602,102.92,117.4,4.69976944740377
FRA,PER,2016,0.007,-4.961845129926823,549087.0,1285220.0,0.9,3.38,0.26627218934911245,3.7555555555555555,105.77,121.88,3.259149254275608,105.23,118.37,4.714981871359262
FRA,USA,2011,0.007,-4.961845129926823,549087.0,9831510.0,0.72,1.0,0.72,1.3888888888888888,102.11,103.16,1.3747522726293568,100.95,102.08,4.620191082177663
GTM,NIC,2006,0.007,-4.961845129926823,108890.0,130370.0,7.6,17.57,0.43255549231644846,2.311842105263158,79.47,68.68,2.675045021917052,,69.72,
IND,PAN,2018,0.007,-4.961845129926823,3287260.0,75320.0,68.39,1.0,68.39,0.014622020763269484,165.45,122.5,0.019748680288023967,149.51,132.26,4.946066481236176
NLD,CZE,2017,0.007,-4.961845129926823,41540.0,78870.0,0.89,23.38,0.038066723695466216,26.269662921348313,111.04,110.87,26.3099429132003,105.79,109.14,4.677043729378385
NLD,CZE,2019,0.007,-4.961845129926823,41540.0,78870.04,0.89,22.93,0.03881378107283035,25.764044943820224,115.91,116.48,25.637967457402144,111.66,116.29,4.735772805593584
NLD,HUN,2019,0.007,-4.961845129926823,41540.0,93030.0,0.89,290.66,0.0030619968347897885,326.5842696629214,115.91,121.64,311.200120820694,111.66,133.06,4.803129347097978
NLD,LVA,2017,0.007,-4.961845129926823,41540.0,64594.0,0.89,0.89,1.0,1.0,111.04,110.85,1.0017140279657195,105.79,118.97,4.720163678743559
PER,ITA,2021,0.007,-4.961845129926823,,,3.88,0.85,4.564705882352941,0.2190721649484536,138.58,112.54,0.269762045659825,143.95,112.87,4.8478513655128594
PER,NLD,2020,0.007,-4.961845129926823,1285220.0,41540.0,3.49,0.88,3.9659090909090913,0.2521489971346705,132.9,117.38,0.28548817276535793,132.77,113.81,4.8115743496008045
POL,BEL,2016,0.007,-4.961845129926823,312680.0,30530.0,3.94,0.9,4.377777777777777,0.2284263959390863,107.41,110.77,0.22149751004619717,107.62,109.63,4.687858781873861
PRT,STP,2018,0.007,-4.961845129926823,92225.6,960.0,0.85,20.75,0.04096385542168675,24.411764705882355,110.25,185.09,14.541018201002375,109.71,169.56,4.915523683656918
THA,CHN,2015,0.007,-4.961845129926823,513120.0,9600007.4,34.25,6.23,5.497592295345104,0.1818978102189781,110.34,114.92,0.17464848920607418,113.83,,
THA,HKG,2018,0.007,-4.961845129926823,513120.0,1110.0,32.31,7.84,4.121173469387755,0.2426493345713401,112.47,130.87,0.20853343515884942,118.38,126.56,4.8073081466409615
WSM,NZL,2015,0.007,-4.961845129926823,2840.0,267710.0,2.56,1.43,1.7902097902097904,0.55859375,108.39,107.94,0.5609225177181768,,108.75,
ZAF,BRB,2003,0.007,-4.961845129926823,1219090.0,430.0,7.56,2.0,3.78,0.2645502645502646,73.27,70.23,0.27600167853620794,62.54,,
ZAF,KEN,2006,0.007,-4.961845129926823,1219090.0,580370.0,6.77,72.1,0.09389736477115118,10.649926144756277,76.67,63.55,12.848620574641444,74.28,,
ARE,IRN,2018,0.008,-4.8283137373023015,98647.9,1745150.0,3.67,40864.33,8.980937653939266e-05,11134.694822888285,116.78,393.78,3302.1221530217226,,,
CHE,BRA,2007,0.008,-4.8283137373023015,41290.0,8515770.0,1.2,1.95,0.6153846153846154,1.625,97.43,85.89,1.843331586913494,97.82,79.01,4.476351740922927
CIV,GBR,2015,0.008,-4.8283137373023015,322460.0,243610.0,591.21,0.65,909.5538461538462,0.0010994401312562371,110.88,110.96,0.0010986474563238246,116.49,108.0,4.719968329767953
CZE,DEU,2017,0.008,-4.8283137373023015,78870.0,357580.0,23.38,0.89,26.269662921348313,0.038066723695466216,110.87,109.35,0.038595863338969735,109.14,111.63,4.703910646392363
FIN,GBR,2022,0.008,-4.8283137373023015,,,0.95,0.81,1.1728395061728394,0.8526315789473685,123.33,133.66,0.7867353930239336,126.49,129.95,4.853656507373475
GBR,LVA,2010,0.008,-4.8283137373023015,243610.0,64594.0,0.65,0.75,0.8666666666666667,1.1538461538461537,100.0,100.0,1.1538461538461537,100.0,100.0,4.605170185988092
GBR,PRT,2012,0.008,-4.8283137373023015,243610.0,92210.0,0.63,0.78,0.8076923076923077,1.2380952380952381,106.53,106.53,1.2380952380952381,103.63,99.35,4.619737916096976
ITA,IRL,2022,0.008,-4.8283137373023015,,,0.95,0.95,1.0,1.0,121.77,117.22,1.0388159017232554,116.27,126.81,4.799302487963662
LKA,BHS,2013,0.008,-4.8283137373023015,65610.0,13880.0,129.07,1.0,129.07,0.007747733787867049,122.69,106.0,0.008967636400315173,122.25,103.85,4.724507839338552
NLD,ISL,2012,0.008,-4.8283137373023015,41540.0,103000.0,0.78,125.08,0.006236008954269268,160.35897435897436,104.85,109.39,153.70361515255928,101.64,106.64,4.645447917161208
NZL,SGP,2018,0.008,-4.8283137373023015,267710.0,724.0,1.45,1.35,1.074074074074074,0.9310344827586208,112.42,113.76,0.9200676560453951,115.86,111.22,4.731946393713947
SGP,SYC,2012,0.008,-4.8283137373023015,716.0,460.0,1.25,13.7,0.09124087591240876,10.959999999999999,110.06,109.85,10.980952207555758,101.67,,
TUR,ESP,2021,0.008,-4.8283137373023015,,,8.85,0.85,10.411764705882353,0.096045197740113,314.81,114.02,0.2651814479965354,337.1,108.72,5.254577696041451
TUR,ISR,2021,0.008,-4.8283137373023015,,,8.85,3.23,2.739938080495356,0.3649717514124294,314.81,109.14,1.0527465371279723,337.1,116.36,5.288534227933508
ZAF,CHN,2008,0.008,-4.8283137373023015,1219090.0,9600000.0,8.26,6.95,1.1884892086330934,0.8414043583535109,89.61,97.63,0.7722856145862759,86.71,,
ZAF,HKG,2008,0.008,-4.8283137373023015,1219090.0,1100.0,8.26,7.79,1.0603337612323491,0.9430992736077483,89.61,97.2,0.8694560278599827,86.71,100.11,4.534419399410231
CIV,FRA,2019,0.009,-4.710530701645918,322460.0,549087.0,585.91,0.89,658.3258426966291,0.0015190046252837467,111.61,110.05,0.0015405370852150748,112.89,108.2,4.705197629842918
ECU,NLD,2018,0.009,-4.710530701645918,256370.0,41540.0,1.0,0.85,1.1764705882352942,0.85,123.81,112.93,0.9318914371734701,121.53,108.37,4.742856221908806
FRA,HRV,2014,0.009,-4.710530701645918,549087.0,88073.0,0.75,5.75,0.13043478260869565,7.666666666666667,105.54,107.87,7.501066098081024,103.51,104.03,4.642173772739231
FRA,PRT,2018,0.009,-4.710530701645918,549087.0,92225.6,0.85,0.85,1.0,1.0,108.84,110.25,0.9872108843537415,106.83,109.71,4.684539653393598
FRA,PRT,2019,0.009,-4.710530701645918,549087.0,92230.0,0.89,0.89,1.0,1.0,110.05,110.62,0.9948472247333212,108.2,111.63,4.699585598719511
FRA,ROM,2013,0.009,-4.710530701645918,549087.0,,0.75,,inf,,105.01,,,102.92,,
FRA,ROM,2018,0.009,-4.710530701645918,549087.0,,0.85,,inf,,108.84,,,106.83,,
GTM,HND,2020,0.009,-4.710530701645918,108890.0,112490.0,7.72,24.58,0.3140764849471115,3.1839378238341967,147.52,155.56,3.019378424865137,,155.67,
IND,GUY,2013,0.009,-4.710530701645918,3287260.0,214970.0,58.6,205.39,0.2853108719996105,3.5049488054607507,131.18,109.53,4.197746592717441,124.39,106.68,4.746627745267844
KOR,CHN,2015,0.009,-4.710530701645918,100295.0,9600007.4,1130.95,6.23,181.53290529695025,0.005508643176090897,109.83,114.92,0.005264656108858886,107.86,,
KOR,GBR,2019,0.009,-4.710530701645918,100400.0,243610.0,1165.36,0.78,1494.0512820512818,0.0006693210681677766,115.16,119.62,0.0006443656095151409,112.05,116.35,4.737774044997618
POL,ROM,2022,0.009,-4.710530701645918,,,4.46,,inf,,141.81,,,139.47,,
SGP,IDN,2018,0.009,-4.710530701645918,724.0,1916862.2,1.35,14236.94,9.482374723781936e-05,10545.881481481481,113.76,146.73,8176.238515186625,111.22,142.33,4.834829263420976
TUR,HRV,2000,0.009,-4.710530701645918,785350.0,56540.0,0.63,8.28,0.07608695652173914,13.142857142857142,20.59,75.81,3.5696006934629803,21.8,69.77,3.6635570438730944
CAN,SER,2012,0.01,-4.605170185988091,9879750.0,,1.0,,inf,,104.47,,,,,
CAN,SPM,2007,0.01,-4.605170185988091,9879750.0,,1.07,,,,95.69,,,,,
CHE,ESP,2015,0.01,-4.605170185988091,41290.39,505924.0,0.96,0.9,1.0666666666666667,0.9375000000000001,98.17,106.51,0.864091399868557,98.05,100.58,4.598215491693087
CHE,ETH,2010,0.01,-4.605170185988091,41290.0,1136242.873,1.04,14.41,0.07217210270645386,13.85576923076923,100.0,100.0,13.85576923076923,100.0,,
CHE,IRN,2005,0.01,-4.605170185988091,41290.0,1745150.0,1.25,8963.96,0.00013944729784604127,7171.168,95.71,49.41,13890.963150779195,93.53,,
CHE,LBN,2015,0.01,-4.605170185988091,41290.39,10450.0,0.96,1507.5,0.00063681592039801,1570.3125,98.17,114.97,1340.8504664260242,98.05,117.7,4.676808283454293
CHE,MAR,2004,0.01,-4.605170185988091,41290.0,446550.0,1.24,8.87,0.13979706877113868,7.153225806451612,94.6,88.84,7.617009919972113,92.68,100.24,4.568360005075994
CHE,NLD,2017,0.01,-4.605170185988091,41290.39,41540.0,0.98,0.89,1.101123595505618,0.9081632653061225,98.27,111.04,0.803721218314415,97.12,105.79,4.618701662154935
CMR,COG,2018,0.01,-4.605170185988091,475440.0,342000.0,555.45,555.45,1.0,1.0,115.81,122.05,0.948873412535846,,124.83,
ECU,NLD,2019,0.01,-4.605170185988091,256370.0,41540.0,1.0,0.89,1.1235955056179776,0.89,124.14,115.91,0.9531929945647486,122.13,111.66,4.760272295532605
EUN,GHA,2015,0.01,-4.605170185988091,,238540.0,,3.71,,inf,,182.64,,,212.68,
FRA,PRT,2015,0.01,-4.605170185988091,549087.0,92225.6,0.9,0.9,1.0,1.0,105.58,107.04,0.9863602391629297,104.69,104.36,4.649425031299895
FRA,ROM,2011,0.01,-4.605170185988091,549087.0,,0.72,,inf,,102.11,,,100.95,,
IND,CMR,2017,0.01,-4.605170185988091,3287260.0,475440.0,65.12,580.66,0.112148245100403,8.91676904176904,159.18,114.58,12.38760076862276,142.75,,
IND,CUW,2018,0.01,-4.605170185988091,3287260.0,444.0,68.39,1.79,38.20670391061452,0.026173417166252377,165.45,112.58,0.03846501927657182,149.51,,
IND,ETH,2019,0.01,-4.605170185988091,3287260.0,1136243.012,70.42,29.07,2.4224286205710355,0.4128088611190003,171.62,322.52,0.21966469287251283,151.15,,
IND,LBN,2019,0.01,-4.605170185988091,3287260.0,10450.0,70.42,1507.5,0.04671310116086236,21.407270661743823,171.62,130.02,28.256543539213002,151.15,134.76,4.96088406988191
NIC,GTM,2007,0.01,-4.605170185988091,130370.0,108890.0,18.45,7.67,2.405475880052151,0.41571815718157185,76.32,84.89,0.3737496731782019,76.47,,
NLD,GHA,2015,0.01,-4.605170185988091,41540.0,238540.0,0.9,3.71,0.24258760107816713,4.122222222222222,109.18,182.64,2.4642149705553122,104.0,212.68,5.002089793888755
POL,LVA,2020,0.01,-4.605170185988091,312710.0,64590.0,3.9,0.88,4.431818181818182,0.22564102564102564,117.96,117.11,0.22727875830087427,119.09,128.04,4.816111112440783
TUR,BRA,2021,0.01,-4.605170185988091,,,8.85,5.39,1.6419294990723563,0.6090395480225989,314.81,187.12,1.0246458962857756,337.1,211.07,5.586284727126271
TUR,OMN,2021,0.01,-4.605170185988091,,,8.85,0.38,23.289473684210524,0.04293785310734464,314.81,114.24,0.11832340280745068,337.1,102.97,5.227408652954337
TUR,SVN,2001,0.01,-4.605170185988091,785350.0,20270.0,1.23,1.12,1.0982142857142856,0.910569105691057,31.8,72.11,0.40155453558418547,33.35,73.66,3.903258841689276
BEL,RUS,2020,0.011,-4.509860006183766,30530.0,17098250.0,0.88,72.1,0.012205270457697643,81.93181818181817,117.98,186.86,51.730257460617075,117.11,189.99,5.005042551625247
BRA,AGO,2005,0.011,-4.509860006183766,8515770.0,1246700.0,2.43,87.16,0.027879761358421296,35.86831275720164,79.54,53.69,53.1377462601568,69.52,108.11,4.462381854130909
BRA,BOL,2005,0.011,-4.509860006183766,8515770.0,1098580.0,2.43,8.07,0.30111524163568776,3.3209876543209877,79.54,73.04,3.616530093437724,69.52,,
CHE,FRA,2021,0.011,-4.509860006183766,,,0.91,0.85,1.0705882352941176,0.934065934065934,99.4,112.39,0.8261068942624241,98.06,112.69,4.655110111093673
DEU,SVK,2022,0.011,-4.509860006183766,,,0.95,0.95,1.0,1.0,124.49,136.77,0.9102142282664326,128.7,122.34,4.832144084208251
DNK,MLT,2013,0.011,-4.509860006183766,42920.0,320.0,5.62,0.75,7.493333333333333,0.13345195729537365,106.05,106.65,0.1327011727254981,103.94,105.65,4.6519727768211805
ESP,PAN,2017,0.011,-4.509860006183766,505935.23,75320.0,0.89,1.0,0.89,1.1235955056179776,108.38,121.58,1.0016061926211253,102.22,131.37,4.752572561410775
FRA,PRT,2013,0.011,-4.509860006183766,549087.0,92225.2,0.75,0.75,1.0,1.0,105.01,106.82,0.9830556075641267,102.92,101.58,4.627399326393322
GHA,AUS,2012,0.011,-4.509860006183766,238540.0,7741220.0,1.82,0.97,1.8762886597938147,0.532967032967033,120.89,105.12,0.6129222280763376,133.28,104.0,4.768421538779952
GHA,AUS,2014,0.011,-4.509860006183766,238540.0,7741220.0,2.9,1.11,2.612612612612612,0.3827586206896552,155.9,110.38,0.540605806899051,187.79,105.7,4.947964605048153
NLD,IND,2013,0.011,-4.509860006183766,41540.0,3287260.0,0.75,58.6,0.012798634812286689,78.13333333333334,107.48,131.18,64.01715708695431,102.94,124.39,4.728784042723241
PER,ABW,2010,0.011,-4.509860006183766,1285220.0,180.0,2.83,1.79,1.5810055865921788,0.6325088339222614,100.0,100.0,0.6325088339222614,100.0,,
PER,ITA,2019,0.011,-4.509860006183766,1285220.0,302068.0,3.34,0.89,3.752808988764045,0.26646706586826346,130.29,110.62,0.31384915939229835,127.8,110.47,4.77760526641381
RUS,UNS,2016,0.011,-4.509860006183766,17098250.0,,67.06,,inf,,162.2,,,157.64,,
TUR,SAU,2021,0.011,-4.509860006183766,,,8.85,3.75,2.36,0.42372881355932207,314.81,126.23,1.056754082203994,337.1,119.07,5.30004558885155
BRA,VUT,2020,0.012,-4.422848629194137,8515770.0,12190.0,5.16,115.38,0.04472178887155487,22.36046511627907,172.77,123.37,31.31407601636974,189.5,132.64,5.066013857954733
CHN,SVK,2004,0.012,-4.422848629194137,9600000.5,49030.0,8.28,0.8,10.349999999999998,0.09661835748792272,85.0,84.51,0.0971785633235526,,91.7,
DNK,FRO,2005,0.012,-4.422848629194137,42920.0,1396.0,6.0,6.0,1.0,1.0,90.01,,inf,88.51,,
EUN,FRO,2005,0.012,-4.422848629194137,,1396.0,,6.0,,inf,,,,,,
EUN,URY,2021,0.012,-4.422848629194137,,,,43.55,,inf,,239.98,,,,
FIN,URY,2021,0.012,-4.422848629194137,,,0.85,43.55,0.019517795637198625,51.23529411764706,115.13,239.98,24.580045886176787,121.41,,
JAM,CYM,2012,0.012,-4.422848629194137,10990.0,264.0,88.75,0.83,106.9277108433735,0.009352112676056337,114.95,102.53,0.01048498344009242,112.53,100.8,4.668179104199587
JAM,SXM,2018,0.012,-4.422848629194137,10990.0,34.0,128.87,1.79,71.99441340782123,0.013889966633041049,156.38,,,163.08,,
KOR,ZAF,2014,0.012,-4.422848629194137,100280.0,1219090.0,1052.84,10.85,97.03594470046083,0.010305459519015235,109.06,124.63,0.009018000602935101,104.53,123.22,4.73172274356552
LKA,USA,2008,0.012,-4.422848629194137,65610.0,9831510.0,108.33,1.0,108.33,0.009231053263177328,90.99,98.74,0.008506517484469366,,98.18,
MEX,FRA,2010,0.012,-4.422848629194137,1964380.0,549087.0,12.64,0.75,16.853333333333335,0.05933544303797468,100.0,100.0,0.05933544303797468,100.0,100.0,4.605170185988092
NLD,IND,2014,0.012,-4.422848629194137,41540.0,3287260.0,0.75,61.03,0.012289038177945272,81.37333333333333,108.53,139.92,63.11783781208311,103.2,130.34,4.753407636975848
NLD,SVK,2018,0.012,-4.422848629194137,41540.0,49030.0,0.85,0.85,1.0,1.0,112.93,112.35,1.0051624388072988,108.37,105.89,4.673976058688633
NZL,PYF,2010,0.012,-4.422848629194137,267710.0,3471.0,1.39,90.01,0.015442728585712696,64.75539568345324,100.0,,inf,100.0,,
PER,ABW,2021,0.012,-4.422848629194137,,,3.88,1.79,2.167597765363128,0.46134020618556704,138.58,,,143.95,,
RUS,TJK,2021,0.012,-4.422848629194137,,,73.65,11.31,6.5119363395225465,0.1535641547861507,199.37,,,,189.15,
SLV,HND,2003,0.012,-4.422848629194137,21040.0,112490.0,1.0,17.35,0.05763688760806916,17.35,77.04,61.19,21.844157542082044,4559.99,64.18,6.293383672602641
SVN,HUN,2017,0.012,-4.422848629194137,20480.0,93030.0,0.89,274.43,0.0032430856684764783,308.34831460674155,107.4,114.45,289.3543817279514,107.12,121.13,4.735407025205815
SVN,SER,2021,0.012,-4.422848629194137,,,0.85,,inf,,113.12,,,116.22,,
SWZ,ZAF,2014,0.012,-4.422848629194137,17360.0,1219090.0,10.85,10.85,1.0,1.0,129.03,124.63,1.0353045013239188,138.21,123.22,4.87137282160118
TUR,BGR,2021,0.012,-4.422848629194137,,,8.85,1.65,5.363636363636363,0.1864406779661017,314.81,120.17,0.48841965407762733,337.1,148.62,5.410886167484669
TUR,DEU,2001,0.012,-4.422848629194137,785350.0,357030.0,1.23,1.12,1.0982142857142856,0.910569105691057,31.8,87.4,0.33130546408438916,33.35,90.74,4.007528023298725
TUR,MAR,2022,0.012,-4.422848629194137,,,,10.16,,,542.44,120.97,,,,
TUR,ROM,2021,0.012,-4.422848629194137,,,8.85,,inf,,314.81,,,337.1,,
TUR,UZB,2022,0.012,-4.422848629194137,,,,11050.15,,,542.44,395.66,,,,
ZAF,IRL,2006,0.012,-4.422848629194137,1219090.0,70280.0,6.77,0.8,8.462499999999999,0.11816838995568686,76.67,96.8,0.09359473613535653,74.28,107.23,4.49140889835828
CHE,NLD,2014,0.013,-4.3428059215206005,41290.0,41540.0,0.92,0.75,1.2266666666666668,0.8152173913043478,99.31,108.53,0.7459618458530801,99.3,103.2,4.617407212049295
CHE,SER,2010,0.013,-4.3428059215206005,41290.0,,1.04,,inf,,100.0,,,100.0,,
CIV,GBR,2019,0.013,-4.3428059215206005,322460.0,243610.0,585.91,0.78,751.1666666666666,0.0013312624805857556,111.61,119.62,0.0012421184204829976,112.89,116.35,4.741508391510878
DNK,ROM,2011,0.013,-4.3428059215206005,42920.0,,5.37,,inf,,102.76,,,100.64,,
EUN,MAC,2022,0.013,-4.3428059215206005,,,,8.07,,inf,,146.77,,,,
GBR,HRV,2020,0.013,-4.3428059215206005,243610.0,88070.0,0.78,6.61,0.11800302571860817,8.474358974358974,120.81,109.99,9.30800352479596,123.26,110.34,4.7589312266891906
GBR,MLT,2019,0.013,-4.3428059215206005,243610.0,320.0,0.78,0.89,0.8764044943820225,1.141025641025641,119.62,113.45,1.20308053926388,116.35,122.77,4.783457787970525
IND,TUR,2018,0.013,-4.3428059215206005,3287260.0,785350.0,68.39,4.83,14.159420289855072,0.07062436028659161,165.45,203.55,0.05740506219315441,149.51,199.98,5.152790320886769
IND,ZMB,2021,0.013,-4.3428059215206005,,,73.92,20.02,3.6923076923076925,0.2708333333333333,192.38,299.82,0.17378065728325884,169.81,,
KEN,GHA,2020,0.013,-4.3428059215206005,580370.0,238530.0,106.45,5.6,19.008928571428573,0.052606857679661806,200.23,305.98,0.03442535823648174,197.56,357.41,5.582462958930414
MAR,CPV,2015,0.013,-4.3428059215206005,446550.0,4030.0,9.76,99.39,0.09819901398531039,10.183401639344263,106.22,108.62,9.958395526893275,102.18,106.38,4.646876776608412
MWI,ZAF,2020,0.013,-4.3428059215206005,118480.0,1219090.0,749.53,16.46,45.536452004860266,0.021960428535215404,454.43,164.04,0.060835634840636046,413.72,168.32,5.575528173029474
NLD,SVK,2021,0.013,-4.3428059215206005,,,0.85,0.85,1.0,1.0,120.52,121.28,0.9937335092348285,116.68,113.75,4.74671910141529
PER,NLD,2021,0.013,-4.3428059215206005,,,3.88,0.85,4.564705882352941,0.2190721649484536,138.58,120.52,0.25190027064849574,143.95,116.68,4.864450581028853
PRT,MAC,2022,0.013,-4.3428059215206005,,,0.95,8.07,0.11771995043370508,8.494736842105263,120.78,146.77,6.990490671046356,120.78,,
RUS,KGZ,2018,0.013,-4.3428059215206005,17098250.0,199950.0,62.67,68.84,0.9103718768158048,1.0984522099888303,173.02,153.93,1.2346794086420285,182.67,180.12,5.2006522708609815
TZA,OMN,2015,0.013,-4.3428059215206005,947300.0,309500.0,1991.39,0.38,5240.5,0.00019082148649937983,158.02,109.41,0.0002756019677966548,,96.59,
ZAF,AGO,2014,0.013,-4.3428059215206005,1219090.0,1246700.0,10.85,98.3,0.1103763987792472,9.059907834101383,124.63,146.04,7.731692093700735,123.22,78.64,4.589425925712668
BWA,ZWE,2010,0.014,-4.268697949366879,581730.0,390760.0,6.79,,,,100.0,100.0,,100.0,100.0,4.605170185988092
EUN,CAF,2018,0.014,-4.268697949366879,,622980.0,,555.45,,inf,,147.82,,,144.42,
EUN,FRO,2007,0.014,-4.268697949366879,,1396.0,,5.44,,inf,,,,,,
EUN,IDN,2015,0.014,-4.268697949366879,,1913580.0,,13389.41,,inf,,132.3,,,128.32,
EUN,SGP,2021,0.014,-4.268697949366879,,,,1.34,,inf,,116.83,,,111.86,
FIN,CHE,2020,0.014,-4.268697949366879,338460.0,41290.39,0.88,0.94,0.9361702127659575,1.0681818181818181,112.66,98.82,1.2177834814446837,118.84,97.03,4.676399129815808
FIN,EST,2015,0.014,-4.268697949366879,338446.0,45340.0,0.9,0.9,1.0,1.0,108.79,111.47,0.9759576567686373,111.93,118.74,4.747404952371852
FIN,MDA,2001,0.014,-4.268697949366879,338150.0,33840.0,1.12,12.87,0.08702408702408704,11.491071428571427,88.3,43.94,23.091980135249365,89.26,,
FIN,SGP,2021,0.014,-4.268697949366879,,,0.85,1.34,0.6343283582089552,1.5764705882352943,115.13,116.83,1.5535312747028112,121.41,111.86,4.758210668474662
FRA,MEX,2015,0.014,-4.268697949366879,549087.0,1964375.0,0.9,15.85,0.056782334384858045,17.61111111111111,105.58,119.41,15.571401985688897,104.69,120.11,4.7197057959488316
GBR,AUT,2019,0.014,-4.268697949366879,243610.0,83879.0,0.78,0.89,0.8764044943820225,1.141025641025641,119.62,118.06,1.1561027204767675,116.35,117.44,4.761265227307254
