Source,Target,trade_value,Year,ln_trade_value,Source Area,Target Area,Source Exchange Rate,Target Exchange Rate,Ex Rate Source / Target,Ex Rate Target / Source,Source Consumer Price Index,Target Consumer Price Index,exchange_rate ijt,Source GDP,Target GDP,level of output ijt
ARG,CHN,3609035.187,2008,15.098951033369582,2780400.0,9600000.0,3.14,6.95,0.45179856115107914,2.213375796178344,,97.63,,71.68,,
ARG,CHN,1200578.924,2009,13.99831443508974,2780400.0,9600000.5,3.71,6.83,0.5431918008784773,1.8409703504043127,,96.92,,82.7,,
ARG,CHN,4117582.272,2010,15.23077672189078,2780400.0,9600000.7,3.9,6.77,0.5760709010339734,1.7358974358974357,,100.0,,100.0,,
ARG,CHN,4189957.118,2011,15.248201057478408,2780400.0,9600000.9,4.11,6.46,0.6362229102167183,1.5717761557177614,,105.55,,123.7,,
ARG,CHN,2722577.021,2012,14.817089423930865,2780400.0,9600000.9,4.54,6.31,0.7194928684627576,1.3898678414096914,,108.32,,151.31,,
ARG,CHN,3216109.132,2013,14.983682842784848,2780400.0,9600001.3,5.46,6.2,0.8806451612903226,1.1355311355311355,,111.16,,187.54,,
ARG,CHN,3036044.239,2014,14.926065988867121,2780400.0,9600006.3,8.08,6.14,1.3159609120521174,0.7599009900990099,,113.29,,263.09,,
ARG,CHN,3540256.716,2015,15.079709801124675,2780400.0,9600007.4,9.23,6.23,1.4815409309791332,0.6749729144095341,,114.92,,333.02,,
ARG,CHN,2792549.277,2016,14.842465455964966,2780400.0,9600010.5,14.76,6.64,2.2228915662650603,0.44986449864498645,,117.22,,469.96,,
ARG,CHN,2414514.436,2017,14.697008763155475,2780400.0,9600010.8,16.56,6.76,2.4497041420118344,0.40821256038647347,,119.09,,592.18,,
ARG,CHN,1313216.58,2018,14.087990090177145,2780400.0,9600012.9,28.09,6.62,4.243202416918429,0.23567105731577073,,121.56,,841.09,,
ARG,CHN,3012737.56,2019,14.918359711763198,2780400.0,9600012.9,48.15,6.91,6.968162083936324,0.1435098650051921,,125.08,,1254.87,,
ARG,CHN,1867358.785,2020,14.440035575994782,2780400.0,9600012.9,70.54,6.9,10.223188405797101,0.09781684150836405,,128.11,,1757.79,,
ARG,CHN,1781766.354,2021,14.393115763938523,,,94.99,6.45,14.727131782945735,0.06790188440888516,,129.37,,2709.67,,
ARG,COL,1168.312,1997,7.06331525100477,2780400.0,1141750.0,1.0,1141.12,0.0008763320246775099,1141.12,,40.51,,,,
ARG,COL,984.899,1998,6.892539097843636,2780400.0,1141750.0,1.0,1426.42,0.0007010557900197698,1426.42,,48.07,,,,
ARG,COL,976.549,2000,6.884024928269269,2780400.0,1141750.0,1.0,2087.92,0.00047894555346948155,2087.92,,58.22,,,,
ARG,COL,5348.441,2001,8.584560395555119,2780400.0,1141750.0,1.0,2299.89,0.0004348034036410437,2299.89,,62.85,,,,
ARG,COL,4088.82,2003,8.31601169885279,2780400.0,1141750.0,2.9,2877.54,0.001007805278119505,992.2551724137932,,71.61,,,,
ARG,COL,9678.196,2004,9.1776307992664,2780400.0,1141750.0,2.92,2628.37,0.0011109546981589351,900.1267123287671,,75.84,,40.35,,
ARG,COL,14278.441,2005,9.56650605626423,2780400.0,1141750.0,2.9,2321.13,0.0012493914601939572,800.3896551724139,,79.67,,44.51,77.24,4.071315670294038
ARG,COL,8195.352,2006,9.01132244327561,2780400.0,1141750.0,3.05,2358.59,0.0012931454809865215,773.3081967213116,,83.09,,50.63,81.72,4.16392152796562
ARG,COL,4543.581,2007,8.421470746642386,2780400.0,1141750.0,3.1,2077.81,0.00149195547234829,670.2612903225806,,87.7,,58.2,85.97,4.258941876461872
ARG,COL,650.65,2008,6.477971863222766,2780400.0,1141750.0,3.14,1965.14,0.0015978505348219465,625.8407643312102,,93.84,,71.68,92.57,4.400088441872898
ARG,COL,14021.531,2009,9.548349355767797,2780400.0,1141750.0,3.71,2157.6,0.0017195031516499815,581.5633423180593,,97.78,,82.7,96.33,4.491499699399588
ARG,COL,89064.235,2010,11.397113129957114,2780400.0,1141750.0,3.9,1899.0,0.0020537124802527647,486.92307692307696,,100.0,,100.0,100.0,4.605170185988092
ARG,COL,64309.017,2011,11.071455133675435,2780400.0,1141750.0,4.11,1848.02,0.0022240019047412908,449.639902676399,,103.42,,123.7,106.39,4.742485433463358
ARG,COL,40435.693,2012,10.607468164000592,2780400.0,1141748.0,4.54,1798.01,0.0025250137652182134,396.0374449339207,,106.69,,151.31,110.23,4.860949902219351
ARG,COL,15911.375,2013,9.67478954123046,2780400.0,1141749.0,5.46,1868.9,0.002921504628391032,342.2893772893773,,108.84,,187.54,112.34,4.977761071547883
ARG,COL,34685.373,2014,10.45407334968979,2780400.0,1141749.0,8.08,2001.11,0.00403775904373073,247.66212871287127,,112.0,,263.09,114.85,5.158061554048589
ARG,CRI,1902.803,1998,7.5510833411808065,2780400.0,51100.0,1.0,257.23,0.0038875714341251016,257.23,,30.59,,,29.63,
ARG,CRI,7081.313,1999,8.865214621471074,2780400.0,51100.0,1.0,285.68,0.0035004200504060484,285.68,,33.67,,,32.9,
ARG,CRI,5192.446,2000,8.554960156081362,2780400.0,51100.0,1.0,308.19,0.003244751614263928,308.19,,37.36,,,35.99,
ARG,CRI,2478.037,2001,7.8152219934739025,2780400.0,51100.0,1.0,328.87,0.0030407151762094444,328.87,,41.56,,,39.49,
ARG,CRI,4515.824,2013,8.41534295196803,2780400.0,51100.0,5.46,499.77,0.010925025511735399,91.53296703296704,,115.33,,187.54,114.57,4.987589072948507
ARG,CUB,1293.319,1996,7.164967061413572,2780400.0,109890.0,1.0,,inf,,,,,,,
ARG,CUB,12502.398,2004,9.433675744891453,2780400.0,109890.0,2.92,,inf,,,,,40.35,,
ARG,CUB,39637.72,2013,10.58753646913079,2780400.0,109880.0,5.46,,inf,,,,,187.54,,
ARG,CUB,23952.447,2014,10.08382576880992,2780400.0,109880.0,8.08,,inf,,,,,263.09,,
ARG,CUB,9113.233,2015,9.11748281203935,2780400.0,109880.0,9.23,,inf,,,,,333.02,,
ARG,CUB,27199.55,2016,10.210955708029585,2780400.0,109880.0,14.76,,inf,,,,,469.96,,
ARG,CYP,734.375,1996,6.599019797332524,2780400.0,9250.0,1.0,0.47,2.127659574468085,0.47,,69.15,,,69.21,
ARG,CYP,1625.736,1999,7.393715915302065,2780400.0,9250.0,1.0,0.94,1.0638297872340425,0.94,,74.43,,,73.81,
ARG,CYP,426.386,2000,6.055345039291981,2780400.0,9250.0,1.0,1.08,0.9259259259259258,1.08,,77.51,,,75.84,
ARG,CYP,1037.11,2001,6.944193277820921,2780400.0,9250.0,1.0,1.12,0.8928571428571428,1.12,,79.04,,,78.61,
ARG,CYP,774.448,2002,6.6521505175125455,2780400.0,9250.0,3.06,1.06,2.8867924528301887,0.3464052287581699,,81.26,,,78.85,
ARG,CYP,514.0,2003,6.2422232654551655,2780400.0,9250.0,2.9,0.88,3.2954545454545454,0.30344827586206896,,84.62,,,83.09,
ARG,DEU,46508.46,1996,10.747389510511066,2780400.0,357030.0,1.0,1.5,0.6666666666666666,1.5,,81.65,,,88.85,
ARG,DEU,7.262,1997,1.982655272992144,2780400.0,357030.0,1.0,1.73,0.5780346820809249,1.73,,83.23,,,89.09,
ARG,DEU,305.285,1998,5.721245766532506,2780400.0,357030.0,1.0,1.76,0.5681818181818182,1.76,,83.99,,,89.7,
ARG,DEU,15374.968,1999,9.64049601137174,2780400.0,357030.0,1.0,0.94,1.0638297872340425,0.94,,84.48,,,90.01,
ARG,DEU,8694.945,2000,9.070497101293967,2780400.0,357030.0,1.0,1.08,0.9259259259259258,1.08,,85.7,,,89.57,
ARG,DEU,86.031,2001,4.454707696417845,2780400.0,357030.0,1.0,1.12,0.8928571428571428,1.12,,87.4,,,90.74,
ARG,DEU,9293.644,2002,9.137086004628964,2780400.0,357040.0,3.06,1.06,2.8867924528301887,0.3464052287581699,,88.64,,,91.99,
ARG,DEU,7552.512,2003,8.929635502137419,2780400.0,357040.0,2.9,0.88,3.2954545454545454,0.30344827586206896,,89.56,,,93.2,
ARG,DEU,426.298,2004,6.055138632228374,2780400.0,357050.0,2.92,0.8,3.65,0.27397260273972607,,91.05,,40.35,94.24,4.121718057309617
ARG,DEU,507.742,2005,6.229973444551043,2780400.0,357090.0,2.9,0.8,3.6249999999999996,0.27586206896551724,,92.46,,44.51,94.63,4.172844216773952
ARG,DEU,516.601,2006,6.24727081639351,2780400.0,357100.0,3.05,0.8,3.8124999999999996,0.26229508196721313,,93.92,,50.63,95.0,4.239210588791179
ARG,DEU,519.367,2007,6.252610762362322,2780400.0,357100.0,3.1,0.73,4.2465753424657535,0.23548387096774193,,96.07,,58.2,96.68,4.317645955286338
ARG,DEU,477.008,2008,6.167533262236171,2780400.0,357110.0,3.14,0.68,4.617647058823529,0.21656050955414013,,98.6,,71.68,97.56,4.426339671007197
ARG,DEU,176.8,2009,5.175019150203543,2780400.0,357120.0,3.71,0.72,5.152777777777778,0.1940700808625337,,98.91,,82.7,99.36,4.506984610107407
ARG,DEU,5608.65,2010,8.63206532784665,2780400.0,357130.0,3.9,0.75,5.2,0.19230769230769232,,100.0,,100.0,100.0,4.605170185988092
ARG,DNK,1135.0,1998,7.034387929915503,2780400.0,42920.0,1.0,6.7,0.14925373134328357,6.7,,77.44,,,75.52,
ARG,DNK,135.816,2000,4.9113010285083325,2780400.0,42920.0,1.0,8.08,0.12376237623762376,8.08,,81.68,,,79.11,
ARG,DNK,48.687,2001,3.8854120540018546,2780400.0,42920.0,1.0,8.32,0.12019230769230768,8.32,,83.59,,,81.11,
ARG,DNK,103.211,2002,4.6367754365145295,2780400.0,42920.0,3.06,7.89,0.3878326996197719,2.5784313725490193,,85.62,,,83.01,
ARG,DNK,431.203,2007,6.066578976898971,2780400.0,42920.0,3.1,5.44,0.5698529411764706,1.7548387096774194,,93.3,,58.2,92.54,4.295763169108123
ARG,DNK,455.935,2008,6.122350255494395,2780400.0,42920.0,3.14,5.1,0.615686274509804,1.6242038216560508,,96.48,,71.68,96.37,4.420203359264935
ARG,ECU,1224.133,1998,7.109988117299906,2780400.0,256370.0,1.0,5446.57,0.0001836017897502465,5446.57,,15.31,,,,
ARG,ECU,51.69,2004,3.945264339207948,2780400.0,256370.0,2.92,1.0,2.92,0.3424657534246575,,78.48,,40.35,,
ARG,EGY,7012.5,1996,8.855449549830952,2780400.0,1001450.0,1.0,3.39,0.2949852507374631,3.39,,39.19,,,39.17,
ARG,EGY,15646.5,1997,9.658002528784136,2780400.0,1001450.0,1.0,3.39,0.2949852507374631,3.39,,41.0,,,41.47,
ARG,EGY,16240.981,1998,9.695293018295217,2780400.0,1001450.0,1.0,3.39,0.2949852507374631,3.39,,42.59,,,43.08,
ARG,EGY,12201.261,1999,9.409294586035742,2780400.0,1001450.0,1.0,3.4,0.29411764705882354,3.4,,43.9,,,43.46,
ARG,EGY,5429.089,2000,8.599526627213702,2780400.0,1001450.0,1.0,3.47,0.2881844380403458,3.47,,45.08,,,45.59,
ARG,EGY,21328.594,2001,9.967803892743344,2780400.0,1001450.0,1.0,3.97,0.2518891687657431,3.97,,46.1,,,46.45,
ARG,EGY,28160.818,2002,10.24568685814554,2780400.0,1001450.0,3.06,4.5,0.68,1.4705882352941175,,47.36,,,47.55,
ARG,EGY,45579.44,2003,10.72721201663381,2780400.0,1001450.0,2.9,5.85,0.49572649572649574,2.0172413793103448,,49.5,,,50.78,
ARG,EGY,45817.632,2004,10.732424274183135,2780400.0,1001450.0,2.92,6.2,0.47096774193548385,2.1232876712328768,,55.08,,40.35,56.7,3.8676828027248322
ARG,EGY,75012.25,2005,11.225406712514344,2780400.0,1001450.0,2.9,5.78,0.5017301038062283,1.9931034482758623,,57.76,,44.51,60.22,3.9468592030406753
ARG,EGY,60483.743,2006,11.01012989716593,2780400.0,1001450.0,3.05,5.73,0.5322862129144851,1.878688524590164,,62.17,,50.63,64.66,4.046843529139553
ARG,EGY,121647.169,2007,11.708880076259828,2780400.0,1001450.0,3.1,5.64,0.5496453900709221,1.8193548387096772,,67.97,,58.2,72.8,4.175800654970017
ARG,EGY,132420.293,2008,11.793736181133088,2780400.0,1001450.0,3.14,5.43,0.5782688766114181,1.7292993630573248,,80.42,,71.68,81.68,4.337510471261543
ARG,EGY,71698.274,2009,11.180221953773557,2780400.0,1001450.0,3.71,5.54,0.6696750902527075,1.4932614555256065,,89.88,,82.7,90.82,4.462049563849725
ARG,EGY,255141.024,2010,12.44957170656702,2780400.0,1001450.0,3.9,5.62,0.693950177935943,1.441025641025641,,100.0,,100.0,100.0,4.605170185988092
ARG,EGY,368777.447,2011,12.817948616408575,2780400.0,1001450.0,4.11,5.93,0.6930860033726813,1.4428223844282237,,110.06,,123.7,111.66,4.766658909640329
ARG,EGY,99077.43,2012,11.503656944631437,2780400.0,1001450.0,4.54,6.06,0.7491749174917492,1.3348017621145374,,117.89,,151.31,126.89,4.9313256409361514
ARG,EGY,266352.013,2013,12.492574070041384,2780400.0,1001450.0,5.46,6.87,0.7947598253275109,1.2582417582417582,,129.06,,187.54,136.45,5.074975201572913
ARG,EGY,151732.15,2014,11.929872074325967,2780400.0,1001450.0,8.08,7.08,1.1412429378531073,0.8762376237623762,,142.05,,263.09,151.8,5.2975300219618005
ARG,EGY,189879.244,2015,12.154143591195352,2780400.0,1001450.0,9.23,7.69,1.200260078023407,0.8331527627302275,,156.78,,333.02,166.87,5.462708807197892
ARG,EGY,217435.497,2016,12.289657520009385,2780400.0,1001450.0,14.76,10.03,1.4715852442671984,0.6795392953929539,,178.44,,469.96,177.3,5.665245398889767
ARG,EGY,183522.683,2017,12.120093551916314,2780400.0,1001450.0,16.56,17.78,0.9313835770528682,1.0736714975845412,,231.09,,592.18,218.17,5.884542609063463
ARG,EGY,213602.82,2019,12.27187358822822,2780400.0,1001450.0,48.15,16.77,2.8711985688729875,0.3482866043613707,,288.57,,1254.87,301.01,6.420965373665764
ARG,EGY,193885.278,2020,12.175021912613325,2780400.0,1001450.0,70.54,15.76,4.475888324873097,0.22341933654664017,,303.13,,1757.79,327.07,6.630993416225715
ARG,EGY,305339.436,2021,12.629179341687985,,,94.99,15.64,6.073529411764706,0.1646489104116223,,318.94,,2709.67,347.58,6.877788494788953
ARG,ESP,114230.08,1996,11.645969939069165,2780400.0,505990.0,1.0,126.66,0.007895152376440865,126.66,,69.09,,,66.93,
ARG,ESP,21499.654,1997,9.975792120963003,2780400.0,505990.0,1.0,146.41,0.006830134553650707,146.41,,70.46,,,68.51,
ARG,ESP,82629.928,1998,11.32212721834062,2780400.0,505990.0,1.0,149.4,0.006693440428380187,149.4,,71.75,,,70.27,
ARG,ESP,20479.656,1999,9.927187282137375,2780400.0,505990.0,1.0,0.94,1.0638297872340425,0.94,,73.41,,,72.05,
ARG,ESP,5644.169,2000,8.638378255827035,2780400.0,505000.0,1.0,1.08,0.9259259259259258,1.08,,75.93,,,74.45,
ARG,ESP,46709.598,2001,10.751704947164963,2780400.0,505020.0,1.0,1.12,0.8928571428571428,1.12,,78.65,,,77.51,
ARG,ESP,78091.304,2002,11.265633985198308,2780400.0,505320.0,3.06,1.06,2.8867924528301887,0.3464052287581699,,81.06,,,80.67,
ARG,ESP,7486.398,2003,8.920843052960816,2780400.0,505370.0,2.9,0.88,3.2954545454545454,0.30344827586206896,,83.53,,,83.85,
ARG,ESP,1999.888,2004,7.600846457974024,2780400.0,505370.0,2.92,0.8,3.65,0.27397260273972607,,86.06,,40.35,87.1,4.082324139287207
ARG,ESP,1795.5,2005,7.493038813666137,2780400.0,505370.0,2.9,0.8,3.6249999999999996,0.27586206896551724,,88.96,,44.51,90.68,4.151525354333545
ARG,ESP,4322.237,2007,8.37152837128761,2780400.0,505370.0,3.1,0.73,4.2465753424657535,0.23548387096774193,,94.66,,58.2,97.51,4.32192014579221
ARG,ESP,6334.875,2008,8.753825360911001,2780400.0,505370.0,3.14,0.68,4.617647058823529,0.21656050955414013,,98.52,,71.68,99.7,4.4371887228172335
ARG,ESP,653.782,2009,6.482773962555961,2780400.0,505370.0,3.71,0.72,5.152777777777778,0.1940700808625337,,98.23,,82.7,99.85,4.509444330945735
ARG,ESP,3405.503,2010,8.133147931608896,2780400.0,505600.0,3.9,0.75,5.2,0.19230769230769232,,100.0,,100.0,100.0,4.605170185988092
ARG,ESP,4785.369,2011,8.47331841690123,2780400.0,505600.0,4.11,0.72,5.708333333333334,0.1751824817518248,,103.2,,123.7,99.98,4.711414722691933
ARG,ESP,217.813,2012,5.3836368965045756,2780400.0,505940.0,4.54,0.78,5.82051282051282,0.17180616740088106,,105.72,,151.31,99.87,4.811600026359262
ARG,ESP,5269.959,2013,8.569777861618997,2780400.0,505940.0,5.46,0.75,7.28,0.13736263736263737,,107.21,,187.54,100.26,4.920879483913418
ARG,ESP,7056.786,2014,8.861744986040538,2780400.0,505940.0,8.08,0.75,10.773333333333333,0.09282178217821782,,107.05,,263.09,100.04,5.089033142485745
ARG,ESP,273.608,2017,5.611696425087004,2780400.0,505935.23,16.56,0.89,18.606741573033705,0.05374396135265701,,108.38,,592.18,102.22,5.505468998031564
ARG,ESP,10767.045,2019,9.284245359244153,2780400.0,505952.796,48.15,0.89,54.10112359550561,0.018483904465212878,,110.96,,1254.87,104.99,5.894326184035
ARG,FIN,5180.0,1997,8.55256033525353,2780400.0,338150.0,1.0,5.19,0.19267822736030826,5.19,,81.44,,,81.7,
ARG,FIN,3288.266,1998,8.098115653147131,2780400.0,338150.0,1.0,5.34,0.18726591760299627,5.34,,82.58,,,84.23,
ARG,FRA,10521.572,1996,9.261182904785997,2780400.0,549086.0,1.0,5.12,0.1953125,5.12,,81.04,,,80.98,
ARG,FRA,7808.753,1998,8.963000562992114,2780400.0,549086.0,1.0,5.9,0.1694915254237288,5.9,,82.55,,,82.47,
ARG,FRA,1809.601,1999,7.500861657970015,2780400.0,549086.0,1.0,0.94,1.0638297872340425,0.94,,83.0,,,82.64,
ARG,FRA,678.411,2000,6.51975329896888,2780400.0,549087.0,1.0,1.08,0.9259259259259258,1.08,,84.39,,,83.92,
ARG,FRA,1061.071,2001,6.967034054376959,2780400.0,549087.0,1.0,1.12,0.8928571428571428,1.12,,85.77,,,85.6,
ARG,FRA,1018.032,2002,6.9256266308011005,2780400.0,549087.0,3.06,1.06,2.8867924528301887,0.3464052287581699,,87.42,,,87.37,
ARG,FRA,151.552,2004,5.020928800381431,2780400.0,549087.0,2.92,0.8,3.65,0.27397260273972607,,91.16,,40.35,90.44,4.101139021062863
ARG,FRA,73.203,2009,4.293236403734018,2780400.0,549087.0,3.71,0.72,5.152777777777778,0.1940700808625337,,98.49,,82.7,98.94,4.5048666039146035
ARG,FRA,0.003,2010,-5.809142990314028,2780400.0,549087.0,3.9,0.75,5.2,0.19230769230769232,,100.0,,100.0,100.0,4.605170185988092
ARG,FRA,0.05,2015,-2.995732273553991,2780400.0,549087.0,9.23,0.9,10.255555555555556,0.09750812567713976,,105.58,,333.02,104.69,5.229603075284118
ARG,GBR,3041.071,1996,8.019965034987846,2780400.0,243610.0,1.0,0.64,1.5625,0.64,,76.04,,,75.33,
ARG,GBR,2374.269,1997,7.772444879618155,2780400.0,243610.0,1.0,0.61,1.639344262295082,0.61,,77.71,,,75.44,
ARG,GBR,3488.402,1998,8.157199030681413,2780400.0,243610.0,1.0,0.6,1.6666666666666667,0.6,,79.13,,,76.61,
ARG,GBR,917.539,1999,6.821695085837326,2780400.0,243610.0,1.0,0.62,1.6129032258064517,0.62,,80.52,,,77.71,
ARG,GBR,125.867,2000,4.835225793904814,2780400.0,243610.0,1.0,0.66,1.5151515151515151,0.66,,81.47,,,78.73,
ARG,GBR,38.262,2001,3.64445723656119,2780400.0,243610.0,1.0,0.69,1.4492753623188408,0.69,,82.72,,,80.15,
ARG,GBR,1890.458,2002,7.544574406739319,2780400.0,243610.0,3.06,0.67,4.567164179104477,0.21895424836601307,,83.97,,,81.94,
ARG,GBR,778.0,2003,6.656726524178391,2780400.0,243610.0,2.9,0.61,4.754098360655738,0.2103448275862069,,85.13,,,84.0,
ARG,GBR,203.102,2004,5.313708315903684,2780400.0,243610.0,2.92,0.55,5.309090909090909,0.18835616438356168,,86.31,,40.35,86.23,4.0773047698400955
ARG,GBR,458.806,2005,6.128627462763427,2780400.0,243610.0,2.9,0.55,5.2727272727272725,0.18965517241379312,,88.12,,44.51,88.83,4.141219156904686
ARG,GBR,3215.734,2006,8.07581091543529,2780400.0,243610.0,3.05,0.54,5.648148148148147,0.17704918032786887,,90.28,,50.63,91.49,4.220386981336631
ARG,GBR,1834.516,2007,7.514535965479843,2780400.0,243610.0,3.1,0.5,6.2,0.16129032258064516,,92.44,,58.2,93.63,4.301618099844095
ARG,GBR,1670.316,2008,7.420768109067546,2780400.0,243610.0,3.14,0.54,5.814814814814815,0.17197452229299365,,95.69,,71.68,96.74,4.4221193680307564
ARG,GBR,1380.511,2010,7.230208999465954,2780400.0,243610.0,3.9,0.65,6.0,0.16666666666666669,,100.0,,100.0,100.0,4.605170185988092
ARG,GBR,565.39,2011,6.337515758509518,2780400.0,243610.0,4.11,0.62,6.629032258064517,0.1508515815085158,,103.86,,123.7,102.12,4.722003935885863
ARG,GBR,117.87,2012,4.769582322238478,2780400.0,243610.0,4.54,0.63,7.2063492063492065,0.13876651982378854,,106.53,,151.31,103.63,4.830078787829803
ARG,GBR,10528.329,2013,9.261824903076826,2780400.0,243610.0,5.46,0.64,8.53125,0.11721611721611722,,108.97,,187.54,105.88,4.948149266675189
ARG,GBR,5073.318,2014,8.531750320403972,2780400.0,243610.0,8.08,0.61,13.245901639344263,0.07549504950495049,,110.55,,263.09,107.23,5.123736119597062
ARG,GBR,7636.994,2015,8.94075934923926,2780400.0,243610.0,9.23,0.65,14.2,0.07042253521126761,,110.96,,333.02,108.0,5.245166887680595
ARG,GEO,901.22,2008,6.803749400943882,2780400.0,69700.0,3.14,1.49,2.1073825503355708,0.4745222929936306,,91.78,,71.68,114.93,4.508267508023671
ARG,GRC,22259.668,1996,10.010531710073208,2780400.0,131960.0,1.0,240.71,0.0041543766357858,240.71,,61.68,,,63.63,
ARG,GRC,19202.32,1997,9.862786384049446,2780400.0,131960.0,1.0,273.06,0.003662198784150004,273.06,,65.09,,,67.8,
ARG,GRC,22748.532,1998,10.032255894824582,2780400.0,131960.0,1.0,295.53,0.00338375122660982,295.53,,68.2,,,71.26,
ARG,GRC,12342.083,1999,9.42077008386245,2780400.0,131960.0,1.0,0.94,1.0638297872340425,0.94,,70.0,,,73.84,
ARG,GRC,20324.079,2000,9.91956161973618,2780400.0,131960.0,1.0,1.08,0.9259259259259258,1.08,,72.2,,,75.01,
ARG,GRC,15342.022,2001,9.638350878490316,2780400.0,131960.0,1.0,1.12,0.8928571428571428,1.12,,74.64,,,77.62,
ARG,GRC,16141.156,2002,9.689127562555273,2780400.0,131960.0,3.06,1.06,2.8867924528301887,0.3464052287581699,,77.35,,,80.22,
ARG,GRC,28794.828,2003,10.267951066663686,2780400.0,131960.0,2.9,0.88,3.2954545454545454,0.30344827586206896,,80.08,,,82.99,
ARG,GRC,26695.367,2004,10.192245308732648,2780400.0,131960.0,2.92,0.8,3.65,0.27397260273972607,,82.4,,40.35,85.53,4.0732292931543235
ARG,GRC,9143.326,2005,9.120779493221658,2780400.0,131960.0,2.9,0.8,3.6249999999999996,0.27586206896551724,,85.32,,44.51,87.45,4.133390542246187
ARG,GRC,105.608,2006,4.659734125978458,2780400.0,131960.0,3.05,0.8,3.8124999999999996,0.26229508196721313,,88.05,,50.63,90.5,4.214947068343849
ARG,GRC,17406.628,2007,9.764606332211422,2780400.0,131960.0,3.1,0.73,4.2465753424657535,0.23548387096774193,,90.6,,58.2,93.6,4.30145786911047
ARG,GRC,12985.313,2008,9.471574228542568,2780400.0,131960.0,3.14,0.68,4.617647058823529,0.21656050955414013,,94.36,,71.68,97.67,4.42690310906303
ARG,GRC,8443.77,2009,9.041184170321545,2780400.0,131960.0,3.71,0.72,5.152777777777778,0.1940700808625337,,95.5,,82.7,100.18,4.5110940849795576
ARG,GRC,4230.0,2010,8.349957272040324,2780400.0,131960.0,3.9,0.75,5.2,0.19230769230769232,,100.0,,100.0,100.0,4.605170185988092
ARG,GRC,5094.046,2015,8.535827685730276,2780400.0,131960.0,9.23,0.9,10.255555555555556,0.09750812567713976,,100.77,,333.02,96.43,5.188509952379632
ARG,GTM,9104.4,2003,9.11651309213203,2780400.0,108890.0,2.9,7.94,0.3652392947103274,2.737931034482759,,63.53,,,,
ARG,HKG,425.7,2002,6.053734872834107,2780400.0,1100.0,3.06,7.8,0.3923076923076923,2.549019607843137,,91.49,,,106.48,
ARG,HKG,193.0,2005,5.262690188904886,2780400.0,1100.0,2.9,7.78,0.3727506426735218,2.6827586206896554,,89.54,,44.51,96.35,4.181850638944069
